table_name,sql_type,sql_query,nlp_query,query_id,domain,topic,guideline,guideline_number,valid_SQL,SQL_Result
titanic,select count of filter,SELECT COUNT(distinct passengerid) FROM titanic WHERE age = '24.0';,how many passengers in titanic with a age is '24.0';,8,titanic,titanic,Question will be answered by ThriveAI ,1,True,47
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE test_results = 'Normal';,How many people in health_care  where test_results is 'Normal';,1304,healthcare,health,Question will be answered by ThriveAI ,1,True,16683
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE test_results = 'Inconclusive';,How many people in health_care  where test_results is 'Inconclusive';,1305,healthcare,health,Question will be answered by ThriveAI ,1,True,16542
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE test_results = 'Abnormal';,How many people in health_care  where test_results is 'Abnormal';,1306,healthcare,health,Question will be answered by ThriveAI ,1,True,16772
titanic,select count of category,SELECT COUNT(distinct passengerid) FROM titanic WHERE age = 22.0;,How many passengers in titanic  where age is 22.0;,1307,titanic,titanic,Question will be answered by ThriveAI ,1,True,43
titanic,select count of category,SELECT COUNT(distinct passengerid) FROM titanic WHERE age = 38.0;,How many passengers in titanic  where age is 38.0;,1308,titanic,titanic,Question will be answered by ThriveAI ,1,True,14
titanic,select count of category,SELECT COUNT(distinct passengerid) FROM titanic WHERE age = 26.0;,How many passengers in titanic  where age is 26.0;,1309,titanic,titanic,Question will be answered by ThriveAI ,1,True,30
titanic,select count of category,SELECT COUNT(distinct passengerid) FROM titanic WHERE age = 35.0;,How many passengers in titanic  where age is 35.0;,1310,titanic,titanic,Question will be answered by ThriveAI ,1,True,23
titanic,select count of category,SELECT COUNT(distinct passengerid) FROM titanic WHERE age = 54.0;,How many passengers in titanic  where age is 54.0;,1312,titanic,titanic,Question will be answered by ThriveAI ,1,True,10
titanic,select count of category,SELECT COUNT(distinct passengerid) FROM titanic WHERE age = 2.0;,How many passengers in titanic  where age is 2.0;,1313,titanic,titanic,Question will be answered by ThriveAI ,1,True,12
titanic,select count of category,SELECT COUNT(distinct passengerid) FROM titanic WHERE age = 27.0;,How many passengers in titanic  where age is 27.0;,1314,titanic,titanic,Question will be answered by ThriveAI ,1,True,30
titanic,select count of category,SELECT COUNT(distinct passengerid) FROM titanic WHERE age = 14.0;,How many passengers in titanic  where age is 14.0;,1315,titanic,titanic,Question will be answered by ThriveAI ,1,True,8
titanic,select count of category,SELECT COUNT(distinct passengerid) FROM titanic WHERE age = 4.0;,How many passengers in titanic  where age is 4.0;,1316,titanic,titanic,Question will be answered by ThriveAI ,1,True,10
titanic,select count of category,SELECT COUNT(distinct passengerid) FROM titanic WHERE age = 58.0;,How many passengers in titanic  where age is 58.0;,1317,titanic,titanic,Question will be answered by ThriveAI ,1,True,6
titanic,select count of category,SELECT COUNT(distinct passengerid) FROM titanic WHERE age = 20.0;,How many passengers in titanic  where age is 20.0;,1318,titanic,titanic,Question will be answered by ThriveAI ,1,True,23
titanic,select count of category,SELECT COUNT(distinct passengerid) FROM titanic WHERE age = 39.0;,How many passengers in titanic  where age is 39.0;,1319,titanic,titanic,Question will be answered by ThriveAI ,1,True,20
titanic,select count of category,SELECT COUNT(distinct passengerid) FROM titanic WHERE age = 55.0;,How many passengers in titanic  where age is 55.0;,1320,titanic,titanic,Question will be answered by ThriveAI ,1,True,8
titanic,select count of category,SELECT COUNT(distinct passengerid) FROM titanic WHERE age = 31.0;,How many passengers in titanic  where age is 31.0;,1321,titanic,titanic,Question will be answered by ThriveAI ,1,True,23
titanic,select count of category,SELECT COUNT(distinct passengerid) FROM titanic WHERE age = 34.0;,How many passengers in titanic  where age is 34.0;,1322,titanic,titanic,Question will be answered by ThriveAI ,1,True,16
titanic,select count of category,SELECT COUNT(distinct passengerid) FROM titanic WHERE age = 15.0;,How many passengers in titanic  where age is 15.0;,1323,titanic,titanic,Question will be answered by ThriveAI ,1,True,6
titanic,select count of category,SELECT COUNT(distinct passengerid) FROM titanic WHERE age = 28.0;,How many passengers in titanic  where age is 28.0;,1324,titanic,titanic,Question will be answered by ThriveAI ,1,True,32
titanic,select count of category,SELECT COUNT(distinct passengerid) FROM titanic WHERE age = 8.0;,How many passengers in titanic  where age is 8.0;,1325,titanic,titanic,Question will be answered by ThriveAI ,1,True,6
titanic,select count of category,SELECT COUNT(distinct passengerid) FROM titanic WHERE age = 19.0;,How many passengers in titanic  where age is 19.0;,1326,titanic,titanic,Question will be answered by ThriveAI ,1,True,29
titanic,select count of category,SELECT COUNT(distinct passengerid) FROM titanic WHERE age_wiki = 22.0;,How many passengers in titanic  where age_wiki is 22.0;,1327,titanic,titanic,Question will be answered by ThriveAI ,1,True,62
titanic,select count of category,SELECT COUNT(distinct passengerid) FROM titanic WHERE age_wiki = 35.0;,How many passengers in titanic  where age_wiki is 35.0;,1328,titanic,titanic,Question will be answered by ThriveAI ,1,True,28
titanic,select count of category,SELECT COUNT(distinct passengerid) FROM titanic WHERE age_wiki = 26.0;,How many passengers in titanic  where age_wiki is 26.0;,1329,titanic,titanic,Question will be answered by ThriveAI ,1,True,40
titanic,select count of category,SELECT COUNT(distinct passengerid) FROM titanic WHERE age_wiki = 54.0;,How many passengers in titanic  where age_wiki is 54.0;,1330,titanic,titanic,Question will be answered by ThriveAI ,1,True,10
titanic,select count of category,SELECT COUNT(distinct passengerid) FROM titanic WHERE age_wiki = 2.0;,How many passengers in titanic  where age_wiki is 2.0;,1331,titanic,titanic,Question will be answered by ThriveAI ,1,True,13
titanic,select count of category,SELECT COUNT(distinct passengerid) FROM titanic WHERE age_wiki = 14.0;,How many passengers in titanic  where age_wiki is 14.0;,1332,titanic,titanic,Question will be answered by ThriveAI ,1,True,8
titanic,select count of category,SELECT COUNT(distinct passengerid) FROM titanic WHERE age_wiki = 4.0;,How many passengers in titanic  where age_wiki is 4.0;,1333,titanic,titanic,Question will be answered by ThriveAI ,1,True,15
titanic,select count of category,SELECT COUNT(distinct passengerid) FROM titanic WHERE age_wiki = 61.0;,How many passengers in titanic  where age_wiki is 61.0;,1334,titanic,titanic,Question will be answered by ThriveAI ,1,True,7
titanic,select count of category,SELECT COUNT(distinct passengerid) FROM titanic WHERE age_wiki = 19.0;,How many passengers in titanic  where age_wiki is 19.0;,1335,titanic,titanic,Question will be answered by ThriveAI ,1,True,45
titanic,select count of category,SELECT COUNT(distinct passengerid) FROM titanic WHERE age_wiki = 39.0;,How many passengers in titanic  where age_wiki is 39.0;,1336,titanic,titanic,Question will be answered by ThriveAI ,1,True,30
titanic,select count of category,SELECT COUNT(distinct passengerid) FROM titanic WHERE age_wiki = 56.0;,How many passengers in titanic  where age_wiki is 56.0;,1337,titanic,titanic,Question will be answered by ThriveAI ,1,True,5
titanic,select count of category,SELECT COUNT(distinct passengerid) FROM titanic WHERE age_wiki = 23.0;,How many passengers in titanic  where age_wiki is 23.0;,1338,titanic,titanic,Question will be answered by ThriveAI ,1,True,37
titanic,select count of category,SELECT COUNT(distinct passengerid) FROM titanic WHERE age_wiki = 31.0;,How many passengers in titanic  where age_wiki is 31.0;,1339,titanic,titanic,Question will be answered by ThriveAI ,1,True,33
titanic,select count of category,SELECT COUNT(distinct passengerid) FROM titanic WHERE age_wiki = 34.0;,How many passengers in titanic  where age_wiki is 34.0;,1340,titanic,titanic,Question will be answered by ThriveAI ,1,True,24
titanic,select count of category,SELECT COUNT(distinct passengerid) FROM titanic WHERE age_wiki = 16.0;,How many passengers in titanic  where age_wiki is 16.0;,1341,titanic,titanic,Question will be answered by ThriveAI ,1,True,24
titanic,select count of category,SELECT COUNT(distinct passengerid) FROM titanic WHERE age_wiki = 28.0;,How many passengers in titanic  where age_wiki is 28.0;,1342,titanic,titanic,Question will be answered by ThriveAI ,1,True,47
titanic,select count of category,SELECT COUNT(distinct passengerid) FROM titanic WHERE age_wiki = 8.0;,How many passengers in titanic  where age_wiki is 8.0;,1343,titanic,titanic,Question will be answered by ThriveAI ,1,True,9
titanic,select count of category,SELECT COUNT(distinct passengerid) FROM titanic WHERE age_wiki = 38.0;,How many passengers in titanic  where age_wiki is 38.0;,1344,titanic,titanic,Question will be answered by ThriveAI ,1,True,14
titanic,select count of category,SELECT COUNT(distinct passengerid) FROM titanic WHERE age_wiki = 25.0;,How many passengers in titanic  where age_wiki is 25.0;,1345,titanic,titanic,Question will be answered by ThriveAI ,1,True,45
titanic,select count of category,SELECT COUNT(distinct passengerid) FROM titanic WHERE age_wiki = 40.0;,How many passengers in titanic  where age_wiki is 40.0;,1346,titanic,titanic,Question will be answered by ThriveAI ,1,True,23
titanic,select count of category,SELECT COUNT(distinct passengerid) FROM titanic WHERE boarded = 'Southampton';,How many passengers in titanic  where boarded is 'Southampton';,1347,titanic,titanic,Question will be answered by ThriveAI ,1,True,916
titanic,select count of category,SELECT COUNT(distinct passengerid) FROM titanic WHERE boarded = 'Cherbourg';,How many passengers in titanic  where boarded is 'Cherbourg';,1348,titanic,titanic,Question will be answered by ThriveAI ,1,True,259
titanic,select count of category,SELECT COUNT(distinct passengerid) FROM titanic WHERE boarded = 'Queenstown';,How many passengers in titanic  where boarded is 'Queenstown';,1349,titanic,titanic,Question will be answered by ThriveAI ,1,True,119
titanic,select count of category,SELECT COUNT(distinct passengerid) FROM titanic WHERE boarded = 'Belfast';,How many passengers in titanic  where boarded is 'Belfast';,1350,titanic,titanic,Question will be answered by ThriveAI ,1,True,10
titanic,select count of category,SELECT COUNT(distinct passengerid) FROM titanic WHERE body = '175MB';,How many passengers in titanic  where body is '175MB';,1353,titanic,titanic,Question will be answered by ThriveAI ,1,True,1
